ID_Product;Quantity;Quantity_Fourniss_After_Cumule;Qty Available
581013CA20;2;2;2
581013CA80;1;2;2
581013CA80;1;2;2
581013EE00;1;1;1
581013EE01;16;29;29
581013EE01;1;29;29
581013EE01;12;29;29
581013JA50;1;2;2
581013JA50;1;2;2
581013KA40;1;3;3
581013KA40;2;3;3
581013KA61;1;1;1
581013LA20;1;1;1
581013ZA16;1;1;1
5810147A00;1;1;1
581014AA26;2;2;2
581014AA32;1;1;1
581014AA61;2;2;2
581014BA00;8;8;8
581014HA50;1;1;1
5810159A00;1;1;1
58101A2A25;1;4;4
58101A2A25;3;4;4
58101A4A11;2;9;9
58101A4A11;7;9;9
58101A4A15;1;1;1
58101A4A17;1;4;4
58101A4A17;3;4;4
58101A6A00;1;2;2
58101A6A00;1;2;2
58101A6A01;1;1;1
58101A6A02;2;3;3
58101A6A02;1;3;3
58101A6A03;4;8;8
58101A6A03;4;8;8
58101A6A20;3;9;9
58101A6A20;6;9;9
58101A6A70;1;1;1
58101B1A36;1;1;1
58101B2A10;1;4;4
58101B2A10;3;4;4
58101B9A30;1;1;1
58101CMA10;3;3;3
58101H1A10;2;2;2
58101J2A10;2;2;2
58101K0A10;2;2;2
58101M1A00;1;1;1
58101M2A02;2;3;3
58101M2A02;1;3;3
581104D200;1;1;1
58115FDC00;1;3;3
58115FDC00;2;3;3
581294A020;2;2;2
581294A100;5;8;8
581294A100;3;8;8
581294A120;2;2;2
581301H000;1;1;1
581441H001;2;2;2
581442B000;11;11;11
581444D000;11;11;11
581671Y000;8;8;8
581801YA00;1;1;1
5818022A00;1;1;1
5818034A20;1;1;1
5819034A20;1;1;1
582101H300;1;1;1
582103E000;4;4;4
5821307300;1;1;1
582302Y310;1;1;1
582303E000;4;4;4
582460W000;9;9;9
582461H300;4;4;4
582464D000;10;10;10
582572P700;1;2;2
582572P700;1;2;2
583001K000QQH;5;7;7
583001K000QQH;2;7;7
58300A6330;1;1;1
5830147A00;6;6;6
5830159A00;2;2;2
5830207A10;2;2;2
583020XA00;1;1;1
583020ZA00;2;7;7
583020ZA00;5;7;7
583021CA10;1;3;3
583021CA10;2;3;3
583021DE00;1;1;1
583021FA50;2;3;3
583021FA50;1;3;3
583021FE00;1;1;1
583021HA00;2;2;2
583021HA10;1;1;1
583021JA31;1;1;1
583021KA30;2;2;2
583021PA30;2;4;4
583021PA30;2;4;4
583021WA35;1;1;1
583021YA50;1;1;1
5830226A00;3;3;3
5830228A01;1;1;1
5830229A10;2;2;2
583022BA20;3;8;8
583022BA20;5;8;8
583022DA00;1;1;1
583022DA10;1;1;1
583022EA00;1;4;4
583022EA00;3;4;4
583022EA30;1;2;2
583022EA30;1;2;2
583022EA31;3;3;3
583022GA00;2;2;2
583022PA70;5;7;7
583022PA70;2;7;7
583022SA10;2;4;4
583022SA10;2;4;4
583022SA70;3;3;3
583022TA70;3;4;4
583022TA70;1;4;4
583022VA50;3;5;5
583022VA50;2;5;5
583022WA90;1;1;1
583022YA31;1;1;1
583022YA50;2;2;2
5830238A30;1;1;1
5830239A40;1;2;2
5830239A40;1;2;2
583023CA10;1;2;2
583023CA10;1;2;2
583023JA50;1;1;1
583023KA30;1;2;2
583023KA30;1;2;2
583023KA40;1;1;1
583023KA60;1;1;1
583023ZA10;1;3;3
583023ZA10;2;3;3
583023ZA16;2;3;3
583023ZA16;1;3;3
583023ZA70;1;1;1
583023ZA76;1;1;1
583024AA00;1;1;1
583024DE00;3;3;3
583024HA50;1;1;1
58302A2A30;1;4;4
58302A2A30;3;4;4
58302A4B10;4;5;5
58302A4B10;1;5;5
58302A4B60;1;1;1
58302A6A20;7;14;14
58302A6A20;7;14;14
58302A6A33;2;2;2
58302B4A30;1;4;4
58302B4A30;3;4;4
58302C5A00;3;3;3
58302D3A70;1;1;1
58302G2A40;1;1;1
58302G6A10;1;1;1
58302H1A10;2;3;3
58302H1A10;1;3;3
58302J5A05;1;1;1
58302Q4A00;1;1;1
583050XA10;1;1;1
5830517A00;2;2;2
583051CA10;1;3;3
583051CA10;2;3;3
583051GA00;1;1;1
583052BA00;1;1;1
583052PA00;1;1;1
583052SA30;4;4;4
5830538A00;1;1;1
583053LA00;1;1;1
5830544A40;1;1;1
5830547A00;1;1;1
583054AA10;2;4;4
583054AA10;2;4;4
583054AA30;3;4;4
583054AA30;1;4;4
58305C7A00;2;2;2
583101Y000QQK;1;1;1
58310A5000QQH;2;2;2
583112DA00;1;1;1
5831138A10;1;1;1
5832044220;2;2;2
583204A200;1;1;1
583204A210;1;1;1
583294A350;1;1;1
583294A450;1;1;1
5833021300;2;2;2
58330FD200;2;2;2
5835007A00;3;4;4
5835007A00;1;4;4
583500PA00;1;2;2
583500PA00;1;2;2
583500ZA10;1;1;1
5835017A00;1;2;2
5835017A00;1;2;2
583501CA00;1;1;1
583501DA00;1;1;1
583501HA00;3;15;15
583501HA00;12;15;15
583501Y000;1;1;1
583501YA00;1;2;2
583501YA00;1;2;2
583502GA00;1;1;1
583503AA10;1;1;1
583503ED01;1;1;1
583503FA00;1;1;1
583651C001;1;2;2
583651C001;1;2;2
583804E200;24;24;24
5841102501;1;2;2
5841102501;1;2;2
5841107000;1;3;3
5841107000;2;3;3
5841107500;1;2;2
5841107500;1;2;2
584110U300;14;14;14
584110X500;3;4;4
584110X500;1;4;4
584111C800;2;2;2
584111D000;2;2;2
584111H100;1;1;1
584111H300;2;2;2
584111P300;1;12;12
584111P300;2;12;12
584111P300;9;12;12
5841129310;2;4;4
5841129310;2;4;4
584112B000;5;8;8
584112B000;3;8;8
584112C000;2;2;2
584112P000QQH;1;2;2
584112P000QQH;1;2;2
584112Y300;2;2;2
5841134110;4;4;4
5841139600;4;4;4
584113A000;2;2;2
584113A300;1;2;2
584113A300;1;2;2
584113E300;1;2;2
584113E300;1;2;2
584113E500;1;12;12
584113E500;8;12;12
584113E500;3;12;12
584113L010;1;2;2
584113L010;1;2;2
584113S100;1;2;2
584113S100;1;2;2
584113X300;1;2;2
584113X300;1;2;2
584114D000;2;2;2
58411A6200;4;6;6
58411A6200;2;6;6
58411B2500;2;2;2
58411B4300;2;2;2
58411c5700;2;2;2
584154B000;1;1;1
5842044020;1;1;1
584204A200;2;2;2
584204A210;1;3;3
584204A210;2;3;3
5851017000;1;1;1
585101H200QQK;1;8;8
585101H200QQK;7;8;8
58520Q4300;1;1;1
585401D040;2;2;2
587181H500QQK;3;3;3
5874302000ds;1;1;1
5877534200;1;1;1
58950G6000;1;1;1
59110A5070QQK;1;1;1
591203Z050;1;1;1
59121A235YQQK;1;1;1
591301W100;1;1;1
59131ADE00;1;1;1
591502E500;1;1;1
597102E000DDC;1;1;1
597102E000LMC;2;4;4
597102E000LMC;2;4;4
597102R000WK;1;2;2
597102R000WK;1;2;2
597502S200;1;1;1
597503A010;5;5;5
597503A110;1;1;1
597503A350;1;1;1
597504D000;6;6;6
597602B000;1;1;1
597602B500DS;1;1;1
597602F200;1;1;1
597602H300;1;3;3
597602H300;1;3;3
597602H300;1;3;3
597602L300;1;1;1
5976038005;1;1;1
597603L001;1;1;1
59760H8300;1;1;1
5977007010;1;1;1
5977017010;1;1;1
597702B500;1;1;1
597702D310;1;1;1
597702F200;1;1;1
597702H300;1;2;2
597702H300;1;2;2
597702L300;1;1;1
597702R300;2;2;2
5977034102;1;2;2
5977034102;1;2;2
597703L001DS;1;1;1
598101H300;1;1;1
599101W000;1;1;1
599124A030;1;1;1
599301H300;1;1;1
622154A400;1;1;1
625103E000;1;1;1
625103E210;1;1;1
625604E080;1;1;1
628004D200;1;1;1
628502E010;1;1;1
628503X000;1;1;1
641403E100;1;1;1
641511G000;1;1;1
641602C000;1;1;1
645202V010;1;1;1
64520C8000;1;1;1
645931K000;2;2;2
65120J7000;1;1;1
65728B9000;1;1;1
659504E050;1;1;1
66120ADE00;1;3;3
66120ADE00;1;3;3
66120ADE00;1;3;3
66123ADD00;6;11;11
66123ADD00;5;11;11
66123ADE00;2;2;2
66211ADE99AEC;4;4;4
663171K000;1;1;1
66582ADE01;2;2;2
66603ADD00;2;2;2
66650ADE10W;1;1;1
66650ADE31;1;1;1
66651ADE00GL;2;3;3
66651ADE00GL;1;3;3
66651ADE00K;3;3;3
66770ADE00;1;1;1
71120G6A10;1;1;1
7131226B00;1;1;1
7131229A10;1;1;1
713404A402A;1;1;1
715501H510;1;1;1
71550A4000;1;1;1
715701C300;1;1;1
7921024010;1;1;1
794903U000;1;1;1
81150D3010QQH;222;222;222
811614D000DS;2;2;2
812301G210;1;1;1
8126043010;1;1;1
81260D4011;1;1;1
81260G4210;1;1;1
812901F020;1;1;1
812904D010;1;1;1
813101D010;1;1;1
813102K000;1;1;1
813111F010;1;1;1
813202D000;1;1;1
81325FD100;1;1;1
8141017101;1;2;2
8141017101;1;2;2
814101C000;1;1;1
814101J020;1;1;1
814103K000;1;1;1
81410G5000;1;1;1
814201J020;1;1;1
814201J520;1;1;1
814204D010;1;1;1
81420H8010;1;1;1
81425FD100;1;1;1
81590A5000;2;2;2
81590CR800;1;1;1
815953Z000;1;1;1
81595F1550;1;1;1
8161026000;1;1;1
816193W000;1;1;1
81630C5000;1;1;1
81635D9000;1;1;1
81645A4000;1;1;1
81674G3000;1;1;1
81687D9000;1;1;1
81692C5000FFF;1;1;1
817221w220;1;1;1
817701H511;1;1;1
817702K000;1;1;1
817703Z100;1;1;1
81770A4001;1;1;1
81770H8010;1;1;1
81770J7200;1;1;1
817801H010FFF;1;1;1
817801H511;1;1;1
817802K000;1;1;1
817803Z100;1;1;1
81780H8010;1;1;1
81780H8410;1;1;1
81780J7200;1;1;1
817813E011;1;1;1
81840J7710;1;1;1
8199607010;1;2;2
8199607010;1;2;2
8199607510;1;1;1
819961H100;2;3;3
819961H100;1;3;3
819961P010;1;4;4
819961P010;1;4;4
819961P010;2;4;4
819964A750;1;1;1
819992K010;1;9;9
819992K010;8;9;9
821101C000;1;1;1
8211026000YD;1;1;1
821103A001NV;1;1;1
821201C000;1;1;1
8213017000;1;1;1
821301H000;1;1;1
821301W300;1;1;1
8213022200;1;1;1
82130D3000;1;1;1
8214007000;1;1;1
821401H000;1;1;1
821402F000;1;1;1
821402Y000;1;1;1
821403A001;1;1;1
821403Z000;1;1;1
82140A2700;1;1;1
822103Z010;1;2;2
822103Z010;1;2;2
82210A2001;1;1;1
822204D000;1;1;1
822313W000;1;1;1
8240107010;2;2;2
8240124500;1;1;1
8240134031;1;1;1
824014A010;1;1;1
8240322211;1;1;1
824071W010QQK;4;7;7
824071W010QQK;3;7;7
824112B000;1;1;1
824112P000;1;1;1
824211D000;1;1;1
82450A5000;1;1;1
82450G4010;1;1;1
824601D000;1;1;1
824602C000;1;1;1
82460H1000;1;1;1
825303A000;1;1;1
82530A2000;1;1;1
82530H8000;1;1;1
826101Y010CR;1;1;1
82610H8510SA1;1;1;1
826201Y010CR;1;1;1
82620J7010SA1;1;1;1
826501D000;1;1;1
826501D010;1;1;1
826501G050;1;1;1
8265022000CA;1;1;1
8265027002;2;2;2
8265029000;1;1;1
826503A030;1;1;1
826503E030;1;1;1
826511P000CA;1;1;1
826512B210YU6;1;1;1
826513W710;1;1;1
826513Z200NKA;1;1;1
82651BE700;1;1;1
82651G4510;1;1;1
82652G5010K3R;3;3;3
82652G5011C3U;2;2;2
826542S700;1;1;1
826601G050;1;1;1
82661G6010;1;1;1
82668A2000;1;1;1
82712A2010AHV;1;1;1
82722A2010AHV;1;1;1
827411C100BJ;1;1;1
82850D4000;1;1;1
831102E000WK;1;1;1
831103E000;1;1;1
831104A010;1;1;1
83110A6200;1;1;1
831201C000;1;1;1
831201W200;1;1;1
831203E000;1;1;1
831204D000KS;1;1;1
831302Y000;1;1;1
831303Z000;1;1;1
8314017000;1;1;1
831402R200;1;1;1
83140A6200;1;1;1
83140H8000;1;1;1
83140K0000;1;1;1
832201J500;3;3;3
83220A2002;1;1;1
834011W010QQK;3;3;3
8340217000;1;1;1
8340225000;1;1;1
834022Y000;1;1;1
83417C8040;1;1;1
834211W220;1;1;1
834213Z020;2;2;2
834214E000;1;1;1
834271E210;1;1;1
834501D000;1;1;1
83450F1000;1;1;1
834511J000;1;1;1
8345126000;1;1;1
8345126020;1;1;1
83460B8010;1;1;1
834611J000;1;1;1
834711H000;1;1;1
834712R010;1;1;1
83471A2010;1;1;1
835102D000;1;1;1
835301F000;1;1;1
835302R200;1;1;1
83533F1000;1;1;1
835401P000;1;1;1
83540A2200;1;1;1
83541C7000;1;1;1
8357125010;1;1;1
836101Y010CR;1;1;1
83620J7010SA1;1;1;1
836502K020;1;1;1
83651K7000CA;1;1;1
83655D4000;1;1;1
836601C000CA;1;1;1
83860C5000;1;1;1
83920C5000;2;2;2
83920M2200;1;1;1
84112D9000;4;4;4
841353Z000;1;1;1
841463X000;1;1;1
84211A2730;1;1;1
845011F000EZ;1;1;1
845102Y1009P;1;1;1
845103X000RY;1;1;1
845502L300WK;1;1;1
84550H1620TN;1;1;1
8456026100;1;1;1
846033Z010YHG;1;1;1
846111C000BJ;1;1;1
846201F200WK;1;1;1
84620H1700BR;1;1;1
84624N7100;1;1;1
846401E000OR;1;1;1
84640A50004X;1;1;1
84640N7000NNB;1;1;1
846452P100;1;1;1
846512W1104X;1;1;1
84651D7200NS5;1;1;1
84655G4000TRY;1;1;1
846602L000WB;1;1;1
846802F100IM;1;1;1
84680J7100WK;1;1;1
846902E050WK;1;1;1
84720D7000TRY;1;1;1
84726G4000TRY;1;1;1
84730H8000NMB;1;1;1
8474017100YN;1;1;1
847401D0003W;1;1;1
847401H0201S;1;1;1
8474022401;1;1;1
847402B110S4A;2;2;2
847403U040AK5;1;1;1
847404A030;1;1;1
84740A2040WK;1;1;1
84740D7100NS5;1;1;1
84740H8200WK;2;2;2
847411P500EQ;1;1;1
847412E320AX;1;1;1
847413E5008W;1;1;1
847423K500DG;1;1;1
847453A000AX;1;1;1
8475017300LK;1;1;1
847503E200CY;1;1;1
847603E6009W;1;1;1
847702B100;1;1;1
84775FD000;1;1;1
8479317000LK;1;1;1
848301W000AK5;1;1;1
8510122200;2;4;4
8510122200;2;4;4
8510126000;1;1;1
8510127000;3;3;3
851012B000;1;1;1
851014A150;1;1;1
852011D035QW;1;1;1
852013E04044;1;1;1
852021H900ED;1;1;1
852021H910ED;1;1;1
852023E05044;1;1;1
852023E050CY;1;1;1
85210B9100TXB;1;1;1
85210C8500TTX;1;1;1
852202B360J4;1;1;1
852202K460QW;1;1;1
853051H000;4;6;6
853051H000;2;6;6
853051H200;2;6;6
853051H200;4;6;6
853051H400;1;1;1
8571006100IJ;1;1;1
857102R500QQH;1;2;2
857102R500QQH;1;2;2
857301C100BJ;1;1;1
857302B000WK;1;1;1
857352B000J9;1;1;1
85770BE000NNB;1;1;1
857781H500EQ;1;1;1
858102E210QS;1;1;1
85873G5100WK;1;1;1
85877G5100WK;1;1;1
85883G5100WK;1;1;1
85887G5100WK;1;1;1
8593007000NL;1;1;1
85930B9000PYN;1;1;1
861101P210;1;1;1
861101Y030;1;1;1
8611025100;1;1;1
861102R000;1;1;1
86111H8570;1;2;2
86111H8570;1;2;2
86111H8AY0;1;1;1
8612128A00;1;1;1
861302S000;2;2;2
861312B000;1;1;1
861312P010;1;1;1
861313Z000;3;3;3
861322P010;1;1;1
861322W000;1;1;1
861382P000;1;1;1
86138J7700;2;2;2
861501Y000;1;1;1
8621106000;1;1;1
86325H8000;1;1;1
863501W710;1;1;1
863503A010;1;1;1
863504D001;1;1;1
86350B8000;1;1;1
86350FD010;1;1;1
8635126902;1;1;1
86353B9000;1;1;1
8636006520;1;1;1
863631C001;1;1;1
8651317400;1;1;1
865191Y000QQK;1;1;1
865211H200;1;1;1
8652217400;2;2;2
865301E000;1;1;1
8653025200;2;2;2
865302B010;5;5;5
865303E500;1;1;1
8653129000;1;1;1
8654129000;1;1;1
8654229000;1;1;1
865601A000;2;2;2
865604H010;1;1;1
865611G600;1;1;1
865614A500;1;1;1
865621G600;1;1;1
86563G6AA0SA1;2;2;2
865654A511;1;1;1
86568G6700;1;1;1
86570G6000;1;1;1
865713F531EB;1;1;1
865744A500SG;1;1;1
8658507800;1;1;1
86591H8600;1;1;1
866111D100;1;1;1
86612A4800;2;2;2
866172B000;1;1;1
866300Z000;1;1;1
8664134550;1;1;1
86641G5000;1;1;1
8664234550;1;1;1
86642G5000;1;1;1
866703E000;1;1;1
86670J9BB0AS;1;1;1
866712D100;1;1;1
866723F001;1;1;1
86695J7900;1;1;1
86696C8AA0;1;1;1
868114E001;1;1;1
8683107100;2;2;2
868311Y000;3;3;3
8683202000;9;9;9
8683207100;3;4;4
8683207100;1;4;4
868321Y000;3;3;3
8684105000;8;8;8
868411H500;3;3;3
87110H8570;1;1;1
872101P100;1;1;1
87210G4300;1;1;1
872203F000;1;1;1
87220G4300;1;1;1
872350X000;1;1;1
87270A6510FFF;1;1;1
872914D100;1;1;1
872924D100;1;1;1
87310F1200;1;1;1
873113Z000;1;1;1
87311A4120;1;1;1
873211P000;1;1;1
8732122100;1;2;2
8732122100;1;2;2
873212L000;1;1;1
873213D010;1;1;1
8737026510;1;1;1
8739038011;1;1;1
8760522501CA;1;1;1
8760529550CA;1;1;1
8760529560;1;1;1
8760535700;1;1;1
876053E230XX;1;1;1
876053E300;1;1;1
87605M3200BK;1;1;1
8760622111CA;1;1;1
8760629760CA;1;1;1
8760634402;1;1;1
876073A600;1;1;1
8761007110;2;2;2
876100X010CA;1;1;1
876100Z030;1;1;1
8761017700CA;1;1;1
876101C200CA;1;1;1
876101H000;1;1;1
876101H005CA;1;1;1
876101H100;1;1;1
8761025620;1;1;1
876102C560;1;1;1
876102W020;1;1;1
876104D242;1;1;1
876104H300;1;1;1
87610J9080R3G;1;1;1
876112E100;1;1;1
876112T110;2;2;2
876112W150;1;1;1
87611H8030;1;1;1
876121C000;1;1;1
876122D000;1;1;1
876124A000;1;1;1
876132L600;1;1;1
876161H600;1;1;1
87616H8000;1;1;1
87619A2000;1;1;1
8762007093;1;1;1
8762017320;1;1;1
876201C300CA;2;2;2
876201H001;1;1;1
876204A300;1;1;1
876212F400;1;1;1
876222D000;1;2;2
876222D000;1;2;2
876223K000;1;1;1
87711S1AB0A2B;1;1;1
87712B1000;1;1;1
877142E000;1;1;1
877211D000;1;1;1
8772126500;1;1;1
877214A100;1;1;1
87721B9000YAT;1;1;1
87721FD000XX;3;5;5
87721FD000XX;2;5;5
877223K510;1;1;1
87722R0000;1;1;1
877242E000;1;1;1
87731FD001XX;1;1;1
87732FD001XX;1;1;1
877414A000;1;1;1
87751C8700;1;1;1
8775227011;1;1;1
877602B010CA;1;1;1
877623A000;1;1;1
87772H1020;1;1;1
878102C000;1;1;1
878102F210;1;1;1
8782017020;1;1;1
878201D000;1;1;1
878202E020;1;1;1
878202W010;1;1;1
87820P2800;1;1;1
878554A000;1;1;1
878801D000;1;1;1
878801D001;1;2;2
878801D001;1;2;2
88070GI100YGNQH;1;1;1
881011H051351;1;1;1
881601Y600DGB;2;2;2
881604P010PCL;1;1;1
88160D7000S2C;1;1;1
88160D7110TLJ;1;1;1
88160G4010PKW;1;1;1
8819034050;1;1;1
88190J9100;1;1;1
88192C8000;1;1;1
88195D4010;1;2;2
88195D4010;1;2;2
881993E200;1;1;1
882001Y100DGB;1;1;1
88200H8100CUR;1;1;1
882602Y110TB5FF;1;1;1
88260H8040CUR;1;1;1
88260N7500NCY;1;1;1
882912Y100;1;1;1
882912Y120;1;1;1
883601K100YAB;1;1;1
883601Y530DGB;1;1;1
88360A6000SGA;1;1;1
88360D7010T2G;1;1;1
883901H050;1;1;1
8839039300;1;1;1
884001K112YAD;1;1;1
88400D7010T2D;1;1;1
884601Y530DGB;1;1;1
884701G101286;1;1;1
885501Y000;1;1;1
88553A2061;1;1;1
885601Y000;1;1;1
885813X002;1;1;1
8870002100MXA;1;1;1
887101H025BA2;1;1;1
88801M3100LT;1;1;1
888101F200EZ;1;1;1
888102L700WK;1;1;1
888102Y2009P;1;1;1
888104A210LK;1;1;1
888104E210GW;1;1;1
88810A2000WK;1;2;2
88810A2000WK;1;2;2
88810C8000TRY;1;1;1
888152P400VA;1;1;1
888201F200EZ;1;1;1
888201F200WK;1;1;1
8882039300ZQ;1;1;1
888203E010CY;1;1;1
88820A2130WK;1;1;1
888301F200EZ;2;3;3
888301F200EZ;1;3;3
888301F200WK;1;1;1
888301H000EQ;1;1;1
888302E400DD;1;1;1
888303K020QS;1;1;1
888303X000RY;1;1;1
88830K4000TRY;2;2;2
888312Y2009PQH;1;2;2
888312Y2009PQH;1;2;2
888313U200GAHQK;2;10;10
888313U200GAHQK;2;10;10
888313U200GAHQK;6;10;10
888313U200WKQK;3;7;7
888313U200WKQK;2;7;7
888313U200WKQK;2;7;7
888401F000EZ;1;1;1
888401Y200EQ;2;2;2
888402P400VA;2;2;2
888403D000LK;1;1;1
88840F1000WK;1;1;1
88840H8050WK;1;1;1
888413U200WKQK;1;3;3
888413U200WKQK;2;3;3
888701C481WK;2;2;2
888701C780BJ;1;1;1
888701G300RU;1;1;1
888701W600HCS;1;1;1
8887026201YD;1;1;1
8888002250IJ;1;1;1
8888026201YD;1;1;1
888802B210J9;1;1;1
888803Z000;1;1;1
888821J000;1;1;1
88882A2000;1;1;1
888901H000;1;1;1
888902E500LM;1;1;1
8890117101JTE;1;1;1
891602P122NXD;1;1;1
893392B000;1;1;1
894011H061359;1;2;2
894011H061359;1;2;2
894403Z000;1;1;1
89530A6000;1;1;1
89561C5030;1;1;1
896803A300;1;2;2
896803A300;1;2;2
896903A000;1;4;4
896903A000;3;4;4
897003A000NVE;1;1;1
898100X0104X;1;1;1
898102F000IM;2;5;5
898102F000IM;2;5;5
898102F000IM;1;5;5
898201W100HCS;1;2;2
898201W100HCS;1;2;2
8982025650LT;1;1;1
898202B300HZ;1;1;1
89820B9000PYN;1;1;1
89820F1000EDQQK;2;2;2
898302R000WK;1;1;1
898303U200WK;1;1;1
89830C8200TRY;1;1;1
89830F1000BGJ;1;1;1
898401D010WK;1;1;1
898401F201WK;2;2;2
898401W200HU;1;1;1
898401Y100EQ;1;1;1
89840B9100PYN;1;1;1
89840C5050WK;1;1;1
898501Y000EQ;2;2;2
89850A6000WK;1;2;2
89850A6000WK;1;2;2
89850C8010TRY;1;1;1
89860D7000TRY;1;2;2
89860D7000TRY;1;2;2
89860F1000BGJ;1;1;1
89870A4000DCM;1;1;1
898B0H8200WK;1;1;1
898J0H8200WK;1;1;1
89900DD010PUR;1;1;1
911002D999QQH;1;1;1
911063E141;1;1;1
911071H541FFF;2;2;2
911240X030;1;1;1
91200H1B00;10;11;11
91200H1B00;1;11;11
9125AD325AQQH;3;3;3
9130AD725AQQH;3;3;3
916202D040;1;1;1
916212D021;1;1;1
91680B8030;1;1;1
916901H420;1;1;1
916B1CV030;1;1;1
918101H030;1;1;1
918402DA00;1;1;1
918403K101;1;1;1
918403Z010;1;1;1
91840A4010;1;1;1
918501H420;1;2;2
918501H420;1;2;2
91850A6531;1;1;1
91850G4310;1;1;1
918514H000QQH;2;2;2
91870G5050;1;1;1
918771H010;1;1;1
918771H041;1;1;1
918804D010;1;1;1
91885A6080;1;1;1
91885G7365QQH;2;2;2
91887G7500QQK;6;6;6
918902Y040;1;1;1
918902Y060;1;1;1
918921W090;1;1;1
9190007251;1;1;1
919002L000QQH;4;4;4
919002R000FFF;3;3;3
919200X100;2;2;2
919201C800;1;1;1
919202W100;1;1;1
91921C8000;1;1;1
919251C000;1;1;1
919252K000;1;1;1
919401P160;1;2;2
919401P160;1;2;2
919402B005QQH;10;14;14
919402B005QQH;1;14;14
919402B005QQH;3;14;14
919402H001QQH;1;17;17
919402H001QQH;16;17;17
919403K005QQH;1;1;1
919500X000;1;1;1
919501W422;1;1;1
919501W530FFF;1;1;1
91950H8570;1;1;1
919513X110;1;1;1
919544D270;1;1;1
919544D270FFF;1;1;1
91959G2010QQH;2;4;4
91959G2010QQH;2;4;4
91959G2010QQK;2;4;4
91959G2010QQK;2;4;4
919604D010;1;2;2
919604D010;1;2;2
91984K4990QQH;3;3;3
91KIT2YEECQQH;16;16;16
91KITD725AQQH;17;17;17
91KITD725BQQH;22;22;22
91KITD730AQQH;13;13;13
91KITD730BQQH;21;21;21
9210107060;1;1;1
9210117630;1;1;1
921011C030;1;1;1
921011Y011;1;1;1
9210122300;1;1;1
9210125532;1;1;1
9210126220;52;53;53
9210126220;1;53;53
9210222200;1;1;1
9210225020;1;1;1
921023E510;1;1;1
9210243840;1;1;1
921033A020;1;1;1
9210522060;4;4;4
9210628520;1;1;1
921064A020;1;1;1
9213025500;1;1;1
9213029060;1;1;1
9213034500;1;1;1
92130M1000;1;1;1
9220102000;1;1;1
9220105500;1;1;1
922011D050;1;1;1
922011E000;1;1;1
9220122300;1;1;1
9220125000;1;1;1
922012L000;2;2;2
922012R000;1;1;1
9220138003;1;1;1
9220205500;1;1;1
922021H000;1;1;1
922021P000;1;1;1
9220222200;1;1;1
9220222300;1;1;1
9220225000;1;2;2
9220225000;1;2;2
9220225210;1;1;1
9220227500;1;1;1
922022B000;1;1;1
922022L000;2;2;2
922023E011;1;1;1
92202A6010;1;1;1
92202Q4000;1;1;1
923014B101;1;1;1
9230228020;2;2;2
923023A010;1;1;1
9230243401;1;1;1
92303M2200;1;1;1
9230526001;1;1;1
9240124530;1;1;1
9240125710;1;1;1
924012D280;1;1;1
924020X020;1;1;1
924021G210;1;1;1
9240221010;1;1;1
924022D010;1;1;1
92403A2020;1;1;1
924052P840;1;1;1
924052W030;1;1;1
924054A020;1;1;1
924054A511;1;1;1
92405P2010;1;1;1
9240634030;1;1;1
924064A511;1;1;1
92406B8300;1;1;1
9241005510;1;1;1
9241022010;1;1;1
924104A600;1;1;1
9241907010;1;1;1
9241926000;2;4;4
9241926000;2;4;4
924202C530;1;1;1
924504A020;1;1;1
924504A610;1;1;1
924604A610;1;2;2
924604A610;1;2;2
92490G4450QQH;8;8;8
925013Z500;1;1;1
925013Z500QQH;1;2;2
925013Z500QQH;1;2;2
925013Z550QQH;1;1;1
92503M2200;1;1;1
925402S010;1;1;1
9270017200;2;2;2
927002W000;1;1;1
9270159000;1;1;1
9275006010;1;1;1
9275017000LT;1;1;1
92750257108MDS;1;1;1
928002B111TX;1;1;1
928002P300H9;1;1;1
928003A100NV;1;1;1
928004A100CI;1;1;1
92800A2010ED;1;1;1
92800A5010TX;1;1;1
92800D3000TTX;1;1;1
928101W000HCS;1;1;1
92810C7010TTX;1;1;1
928154D000;1;1;1
928173A100;2;2;2
928704D500QW;1;1;1
92880A4000DCM;1;1;1
931702E000;1;1;1
932303E000GW;1;1;1
933001Y140EQ;1;1;1
93300A2150WK;1;1;1
93300A2250WK;1;1;1
93300D34704X;1;4;4
93300D34704X;3;4;4
93300D70104X;1;1;1
93300D76004X;3;3;3
933101H400ED;1;1;1
93310CMAA0TMT;1;1;1
93310CMAC0TMT;1;1;1
93310J7000WK;1;1;1
933152W2254X;1;1;1
933201H900ED;1;1;1
933302L000WK;1;1;1
933303W000WK;1;1;1
933402L000WK;1;1;1
9337005000;1;1;1
933700X000QQH;3;10;10
933700X000QQH;7;10;10
933700X006QQH;4;4;4
9340027000;1;1;1
93400M2001;1;1;1
93404D9962;1;1;1
934101D300;1;1;1
934102W110;1;1;1
934103Z000;1;1;1
934103Z200;1;1;1
9341529110;1;1;1
934152F000;1;1;1
9342017100;1;1;1
9342038100;1;1;1
934203K001;1;1;1
934204L760QQK;1;1;1
934803L002;2;2;2
934901Y010;1;1;1
935701D0020G;1;1;1
9357029000;1;1;1
935702P200VA;1;1;1
935702T020;1;1;1
935703E250CY;1;1;1
93570A2200WK;1;1;1
93570fd10001;1;1;1
93571H8600;1;1;1
935722R940WK;1;1;1
