ID_Product,Quantity,Quantity_Fourniss_After_Cumule,(2) Main Warehouse
2324G03,1,1,1
2324G04,0,0,0
23301001,0,0,0
23301003,10,10,10
23301004,10,10,10
23301005,0,0,0
23301006,10,10,10
23301007,0,0,0
23301008,0,0,0
23301101,10,10,10
23301102,10,10,10
23301103,10,10,10
23301104,10,10,10
23301106,10,10,10
23301107,10,10,10
23301108,10,10,10
23301109,10,10,10
23301110,0,0,0
23301111,0,0,0
23301112,0,0,0
23301113,10,10,10
23301114,7,7,7
23301115,0,0,0
23301116,10,10,10
23301117,10,10,10
23301118,10,10,10
23301119,10,10,10
23301120,10,10,10
23301121,10,10,10
23301124,10,10,10
23301125,10,10,10
23301126,10,10,10
23301127,10,10,10
23301128,10,10,10
23301129,10,10,10
23301130,10,10,10
23301131,10,10,10
23301132,10,10,10
23301133,10,10,10
23301134,10,10,10
23301135,10,10,10
23301136,10,10,10
23301137,10,10,10
23301138,10,10,10
23301139,10,10,10
23301140,10,10,10
23301141,10,10,10
23301142,10,10,10
23301143,10,10,10
23301144,10,10,10
23301145,10,10,10
23301146,10,10,10
23301147,10,10,10
23301148,10,10,10
23301149,10,10,10
23301150,10,10,10
23301151,10,10,10
23301152,9,9,9
23301153,10,10,10
23301154,10,10,10
23301155,10,10,10
23301156,10,10,10
23301157,10,10,10
23301158,10,10,10
23301159,10,10,10
23301160,10,10,10
23301161,10,10,10
23301162,0,0,0
23301163,10,10,10
23301164,10,10,10
23301165,10,10,10
23301166,0,0,0
23301167,0,0,0
23301168,10,10,10
23301169,10,10,10
23301170,10,10,10
23301171,10,10,10
23301172,10,10,10
23301173,10,10,10
23301174,10,10,10
23301175,10,10,10
23301176,10,10,10
23301177,10,10,10
23301901,0,0,0
23301902,10,10,10
23301903,10,10,10
23302001,10,10,10
23302003,10,10,10
23302004,0,0,0
23302019,10,10,10
23302020,10,10,10
23302021,10,10,10
23302022,10,10,10
23302024,10,10,10
23302025,10,10,10
23302101,10,10,10
23302102,10,10,10
23303002,10,10,10
23303003,10,10,10
23303006,10,10,10
23303007,10,10,10
23303008,10,10,10
23303011,10,10,10
23303012,10,10,10
23303013,10,10,10
23303016,10,10,10
23303017,10,10,10
23303019,10,10,10
23303021,10,10,10
23303023,10,10,10
23303025,10,10,10
23303027,10,10,10
23303028,10,10,10
23303030,0,0,0
23303031,10,10,10
23303032,10,10,10
23303033,10,10,10
23303035,10,10,10
23303036,10,10,10
23303041,0,0,0
23303042,5,5,5
23303507,10,10,10
23303508,10,10,10
23303509,0,0,0
23303510,0,0,0
23303513,10,10,10
23303514,10,10,10
23303515,10,10,10
23303516,10,10,10
23304001,0,0,0
23304003,10,10,10
23304004,10,10,10
23304005,10,10,10
23304006,10,10,10
23304008,10,10,10
23304010,10,10,10
23304011,10,10,10
23304012,10,10,10
23304013,10,10,10
23304014,10,10,10
23304015,0,0,0
23304016,0,0,0
23305001,10,10,10
23305201,10,10,10
23305202,10,10,10
23306001,10,10,10
23306002,10,10,10
23306003,10,10,10
23306004,10,10,10
23306005,10,10,10
23306008,0,0,0
23306009,10,10,10
23306010,10,10,10
23306011,2,2,2
23306012,10,10,10
23306013,10,10,10
23306014,10,10,10
23306015,10,10,10
23306016,10,10,10
23306017,10,10,10
23306018,10,10,10
23306019,0,0,0
23306020,10,10,10
23306021,10,10,10
23306022,10,10,10
23306023,10,10,10
23306024,10,10,10
23306025,10,10,10
23306026,10,10,10
23306027,10,10,10
23306028,10,10,10
23306029,10,10,10
23306030,10,10,10
23306031,0,0,0
23306033,10,10,10
23306034,10,10,10
23306035,10,10,10
23306036,10,10,10
23306037,10,10,10
23306038,10,10,10
23306039,10,10,10
23306040,10,10,10
23306041,10,10,10
23306042,10,10,10
23306043,10,10,10
23306044,10,10,10
23306046,10,10,10
23306047,10,10,10
23306048,10,10,10
23306049,0,0,0
23306050,10,10,10
23306051,10,10,10
23306052,10,10,10
23306053,10,10,10
23306054,10,10,10
23306055,10,10,10
23306056,0,0,0
23306057,10,10,10
23306058,10,10,10
23306059,10,10,10
23306165,10,10,10
23306166,10,10,10
23306167,0,0,0
23306501,10,10,10
23306502,10,10,10
23306503,10,10,10
23306504,10,10,10
23306505,10,10,10
23306506,10,10,10
23306507,10,10,10
23306508,10,10,10
23306509,10,10,10
23306510,10,10,10
23306511,10,10,10
23306512,10,10,10
23306513,10,10,10
23306514,10,10,10
23306515,10,10,10
23306516,10,10,10
23306517,10,10,10
23306518,10,10,10
23306519,10,10,10
23306520,10,10,10
23306525,10,10,10
23306526,10,10,10
23306527,10,10,10
23306528,10,10,10
23306531,10,10,10
23306532,10,10,10
23306533,10,10,10
23306534,10,10,10
23307003,10,10,10
23307004,10,10,10
23307005,10,10,10
23307006,10,10,10
23308001,10,10,10
23308002,10,10,10
23308010,10,10,10
23308011,10,10,10
23308012,10,10,10
23308017,10,10,10
23308019,10,10,10
23308021,10,10,10
23308022,10,10,10
23308023,10,10,10
23308024,0,0,0
23308501,10,10,10
23308503,10,10,10
23308504,10,10,10
23309001,10,10,10
23309003,10,10,10
23309501,10,10,10
23309502,10,10,10
23311003,10,10,10
23311006,10,10,10
23311009,10,10,10
23311012,10,10,10
23311015,0,0,0
23311017,10,10,10
23311018,10,10,10
23311019,10,10,10
23311020,10,10,10
23311021,10,10,10
23311022,10,10,10
23311503,10,10,10
23311504,10,10,10
23311507,10,10,10
23311508,10,10,10
23311509,10,10,10
23311510,10,10,10
23311517,10,10,10
23311518,10,10,10
23311537,10,10,10
23311538,10,10,10
23311539,10,10,10
23311540,10,10,10
23311543,10,10,10
23311545,10,10,10
23311546,10,10,10
23311547,10,10,10
23311548,10,10,10
23311549,10,10,10
23311550,10,10,10
23311553,10,10,10
23311554,10,10,10
23311557,10,10,10
23311558,10,10,10
23311559,10,10,10
23311560,10,10,10
23311565,10,10,10
23311566,10,10,10
23311575,10,10,10
23311576,10,10,10
23311577,10,10,10
23311578,10,10,10
23311581,10,10,10
23311582,10,10,10
23311583,10,10,10
23311584,10,10,10
23311587,10,10,10
23311588,10,10,10
23311591,10,10,10
23311592,10,10,10
23311595,0,0,0
23311596,10,10,10
23311597,10,10,10
23311598,10,10,10
23311599,10,10,10
23311600,10,10,10
23311604,10,10,10
23311605,10,10,10
23312005,0,0,0
23401001,10,10,10
23401002,10,10,10
23401003,10,10,10
23401004,6,6,6
23401005,10,10,10
23401006,6,6,6
23401007,10,10,10
23401008,10,10,10
23401009,10,10,10
23401010,10,10,10
23401011,10,10,10
23401012,10,10,10
23401013,10,10,10
23401014,10,10,10
23401015,10,10,10
23401016,10,10,10
23401017,10,10,10
23401018,6,6,6
23401019,10,10,10
23401020,4,4,4
23401021,10,10,10
23401022,2,2,2
23401023,10,10,10
23401024,0,0,0
23401025,10,10,10
23401026,10,10,10
23401027,10,10,10
23401028,10,10,10
23401029,6,6,6
23401030,10,10,10
23401031,2,2,2
23401032,10,10,10
23401033,10,10,10
23401034,10,10,10
23401035,2,2,2
23401036,10,10,10
23401037,6,6,6
23401038,10,10,10
23401039,10,10,10
23401040,0,0,0
23401041,10,10,10
23401042,10,10,10
23401043,8,8,8
23401044,0,0,0
23401045,10,10,10
23401046,10,10,10
23401047,10,10,10
23401048,6,6,6
23401049,10,10,10
23401050,10,10,10
23401051,0,0,0
23401052,10,10,10
23401053,0,0,0
23401054,6,6,6
23401055,8,8,8
23401056,10,10,10
23401057,10,10,10
23401058,10,10,10
23401059,10,10,10
23401060,10,10,10
23401061,10,10,10
23401062,10,10,10
23401063,10,10,10
23401064,2,2,2
23401065,6,6,6
23401066,10,10,10
23401067,10,10,10
23401068,0,0,0
23401069,10,10,10
23401070,10,10,10
23401071,10,10,10
23401072,10,10,10
23401073,8,8,8
23401074,10,10,10
23401075,10,10,10
23401076,10,10,10
23401077,10,10,10
23401078,10,10,10
23401079,4,4,4
23401080,8,8,8
23401081,0,0,0
23401082,10,10,10
23401083,10,10,10
23401084,8,8,8
23401085,8,8,8
23401086,0,0,0
23401087,6,6,6
23401088,10,10,10
23401089,10,10,10
23401090,0,0,0
23401091,0,0,0
23401092,10,10,10
23401093,6,6,6
23401094,10,10,10
23401095,10,10,10
23401096,10,10,10
23401097,10,10,10
23401098,10,10,10
23401099,10,10,10
23401100,10,10,10
23401101,0,0,0
23401102,10,10,10
23401103,10,10,10
23401104,10,10,10
23401105,10,10,10
23401106,10,10,10
23401107,10,10,10
23401108,10,10,10
23401109,0,0,0
23401110,4,4,4
23401111,10,10,10
23401112,10,10,10
23401113,4,4,4
23401114,10,10,10
23401115,10,10,10
23401116,10,10,10
23401117,0,0,0
23401118,10,10,10
23401119,0,0,0
23401120,10,10,10
23401121,10,10,10
23401122,8,8,8
23401123,4,4,4
23401124,0,0,0
23401125,0,0,0
23401126,8,8,8
23401127,10,10,10
23401128,8,8,8
23401129,10,10,10
23401130,2,2,2
23401131,10,10,10
23401132,0,0,0
23401133,8,8,8
23401134,8,8,8
23401135,4,4,4
23401136,10,10,10
23401137,0,0,0
23401138,10,10,10
23401139,8,8,8
23401140,2,2,2
23401141,10,10,10
23401142,10,10,10
23401143,6,6,6
23401144,4,4,4
23401145,10,10,10
23401146,2,2,2
23401147,10,10,10
23401148,10,10,10
23401149,10,10,10
23401150,6,6,6
23401151,10,10,10
23401152,10,10,10
23401153,10,10,10
23401154,4,4,4
23401155,10,10,10
23401156,10,10,10
23401157,10,10,10
23401158,10,10,10
23401159,6,6,6
23401160,2,2,2
23401161,10,10,10
23401162,10,10,10
23401163,10,10,10
23401164,4,4,4
23401165,8,8,8
23401166,10,10,10
23401167,4,4,4
23401168,10,10,10
23401169,10,10,10
23401170,10,10,10
23401171,0,0,0
23401172,10,10,10
23401173,0,0,0
23401174,2,2,2
23401175,10,10,10
23401176,10,10,10
23401177,10,10,10
23401178,8,8,8
23401179,4,4,4
23401180,6,6,6
23401182,6,6,6
23401183,4,4,4
23401184,0,0,0
23401185,10,10,10
23401186,2,2,2
23401187,2,2,2
23401189,0,0,0
23401190,2,2,2
23402001,10,10,10
23402002,4,4,4
23402003,10,10,10
23402004,10,10,10
23402005,10,10,10
23402006,10,10,10
23402007,10,10,10
23402008,10,10,10
23402009,10,10,10
23402010,10,10,10
23402011,10,10,10
23402012,4,4,4
23402013,10,10,10
23402014,10,10,10
23402015,8,8,8
23402016,10,10,10
23402017,10,10,10
23402018,0,0,0
23402019,0,0,0
23402020,4,4,4
23402021,10,10,10
23402022,10,10,10
23402023,10,10,10
23402024,10,10,10
23402025,0,0,0
23402026,10,10,10
23402027,0,0,0
23402028,10,10,10
23402029,10,10,10
23402030,10,10,10
23402031,10,10,10
23402032,10,10,10
23402033,10,10,10
23402034,10,10,10
23402035,10,10,10
23402036,10,10,10
23402037,0,0,0
23402038,2,2,2
23402039,10,10,10
23402040,10,10,10
23402041,0,0,0
23402042,10,10,10
23402043,6,6,6
23402044,10,10,10
23402045,8,8,8
23402046,10,10,10
23402047,10,10,10
23402048,4,4,4
23402049,6,6,6
23402050,0,0,0
23402051,10,10,10
23402052,0,0,0
23402053,0,0,0
23402054,10,10,10
23402055,10,10,10
23402056,10,10,10
23402057,10,10,10
23402058,10,10,10
23402059,10,10,10
23402060,0,0,0
23402061,10,10,10
23402062,0,0,0
23402063,0,0,0
23402064,10,10,10
23402065,0,0,0
23402066,0,0,0
23402067,10,10,10
23402068,2,2,2
23402069,10,10,10
23402070,10,10,10
23402071,10,10,10
23402072,10,10,10
23402073,8,8,8
23402074,4,4,4
23402075,0,0,0
23402076,0,0,0
23402077,10,10,10
23402078,10,10,10
23402079,10,10,10
23402080,0,0,0
23402081,10,10,10
23402082,10,10,10
23402083,0,0,0
23402084,0,0,0
23402085,10,10,10
23402086,0,0,0
23402087,10,10,10
23402088,0,0,0
23402089,10,10,10
23402090,10,10,10
23402091,10,10,10
23402092,6,6,6
23402093,10,10,10
23402094,0,0,0
23402095,10,10,10
23402096,10,10,10
23402097,10,10,10
23402098,0,0,0
23402099,6,6,6
23402100,0,0,0
23402101,10,10,10
23402102,0,0,0
23402103,0,0,0
23402104,10,10,10
23402105,0,0,0
23402106,0,0,0
23402107,0,0,0
23402108,10,10,10
23402109,0,0,0
23402110,6,6,6
23402111,6,6,6
23402112,0,0,0
23402113,0,0,0
23402114,0,0,0
23402115,0,0,0
23402116,0,0,0
23402117,0,0,0
23402118,0,0,0
23402119,0,0,0
23402120,0,0,0
23402121,0,0,0
23402122,0,0,0
23402124,0,0,0
2351102LLDE,0,0,0
2351102LLDEM,4,4,4
2351102RLDE,0,0,0
2351102RLDEM,10,10,10
2351103LLDEM2,10,10,10
2351103RLDEM2,10,10,10
2351104LLDE,10,10,10
2351104LMLDEM,10,10,10
2351104RLDE,5,5,5
2351104RMLDEM,10,10,10
2351105LMLDEM,10,10,10
2351105LMLEMN2,10,10,10
2351105RMLDEM,10,10,10
2351105RMLEMN2,10,10,10
2351110LMLDEM2,10,10,10
2351110RMLDEM2,10,10,10
2351111LMLDEM,8,8,8
2351111RMLDEM,5,5,5
2351112LMLDEM1,10,10,10
2351112LMLDEM7,10,10,10
2351112RMLDEM1,9,9,9
2351112RMLDEM7,10,10,10
2351113LMLDEM,9,9,9
2351113RMLDEM,9,9,9
2351114LMLDEM1,10,10,10
2351114LMLDEM2,10,10,10
2351114RMLDEM1,10,10,10
2351114RMLDEM2,10,10,10
2351115LMLEMN2,0,0,0
2351115RMLEMN2,0,0,0
2351124LMLDEM,6,6,6
2351124RMLDEM,7,7,7
2351126LMLDEM2,8,8,8
2351126RMLDEM2,7,7,7
2351302LUE,0,0,0
2351302RUE,0,0,0
2351401NAEC,10,10,10
2351401NAEY,0,0,0
2351402NUE,0,0,0
2351403LUQ,0,0,0
2351403RUQ,0,0,0
2351602LAE,10,10,10
2351602RAE,10,10,10
2351902LUE,6,6,6
2351902RUE,10,10,10
2351903LUE,10,10,10
2351903L3UE,0,0,0
2351903RUE,0,0,0
2351903R3UE,0,0,0
2351906LLDUE,10,10,10
2351906RLDUE,0,0,0
2351908LUE,10,10,10
2351908RUE,5,5,5
2351909LLDUE,4,4,4
2351909RLDUE,8,8,8
2351910LUES,10,10,10
2351910RUES,9,9,9
2351913LLDUE,0,0,0
2351913RLDUE,0,0,0
2351914LLDUE,0,0,0
2351914L3LDUE,0,0,0
2351914RLDUE,0,0,0
2351915LUE,10,10,10
2351915RUE,3,3,3
2351926LLDUE,10,10,10
2351926RLDUE,0,0,0
2351928LLDUE,10,10,10
2351928RLDUE,5,5,5
2352001LUE,0,0,0
2352001RUE,0,0,0
2352002LUE,0,0,0
2352002RUE,0,0,0
2352004LAQ,10,10,10
2352004LUQ,10,10,10
2352004RAQ,10,10,10
2352004RUQ,10,10,10
2352005LAQ,0,0,0
2352005LUQ,0,0,0
2352005RAQ,0,0,0
2352005RUQ,10,10,10
2352006LUQ,3,3,3
2352006RUQ,10,10,10
2352008LUE,0,0,0
2352008RUE,0,0,0
2352009LUE,10,10,10
2352009RUE,10,10,10
2352011LAQ,10,10,10
2352011RAQ,10,10,10
2352012LUE,0,0,0
2352012RUE,0,0,0
2352014LUE,0,0,0
2352014RUE,9,9,9
2352017LUE,0,0,0
2352017RUE,0,0,0
2352018LUQ,1,1,1
2352018RUQ,5,5,5
2401G01,8,8,8
2401G02,0,0,0
2401G04,0,0,0
2401M01,0,0,0
2401M02,0,0,0
2401M03,0,0,0
2401M04,0,0,0
2401M05,0,0,0
2401M06,0,0,0
2402G02,0,0,0
2402G03,0,0,0
2402G04,0,0,0
2403C01,10,10,10
2403C02,7,7,7
2403C03,4,4,4
2403C04,5,5,5
2403G01,10,10,10
2403G02,10,10,10
2403G03,10,10,10
2403G04,10,10,10
2403M01,0,0,0
2403M02,3,3,3
2403M03,0,0,0
2403M04,9,9,9
2403M05,0,0,0
2403M06,0,0,0
2403M07,0,0,0
2403M08,0,0,0
2404C01,0,0,0
2404C02,0,0,0
2404C03,0,0,0
2404C04,0,0,0
2404G01,10,10,10
2404G02,9,9,9
2404M01,0,0,0
2404M02,0,0,0
2404M03,0,0,0
2404M04,0,0,0
2404S01,0,0,0
2404S02,0,0,0
2405C03,3,3,3
2405C03M,0,0,0
2405C04,0,0,0
2405G01,0,0,0
2405G02,0,0,0
2405S01,10,10,10
2405S02,4,4,4
2406C01,1,1,1
2406C02,0,0,0
2406C03,10,10,10
2406C04,0,0,0
2406G03,0,0,0
2406G04,10,10,10
2407G13,0,0,0
2407G14,0,0,0
2408C01,0,0,0
2408C02,0,0,0
2408G01,10,10,10
2408G02,3,3,3
2408M01,0,0,0
2408M02,0,0,0
2409B01,0,0,0
2409B02,0,0,0
2409B04,0,0,0
2409C01,0,0,0
2409C02,0,0,0
2409M01,0,0,0
2409M02,0,0,0
2409M03,0,0,0
2409M04,0,0,0
2409M05,0,0,0
2409M06,0,0,0
2409M11,0,0,0
2410G01,0,0,0
2410G02,0,0,0
2410G03,10,10,10
2410G04,10,10,10
2411B01,0,0,0
2411B02,0,0,0
2411B03,0,0,0
2411B04,0,0,0
2411B04RP,1,1,1
2411B07,0,0,0
2411C01,0,0,0
2411C02,0,0,0
2411C03,0,0,0
2411C04,0,0,0
2412C01,0,0,0
2412C02,0,0,0
2412C03,0,0,0
2412C04,0,0,0
2413G01,10,10,10
2413G02,10,10,10
2413G03,10,10,10
2413G04,10,10,10
2414C01,10,10,10
2414C02,9,9,9
2414S01,0,0,0
2414S02,0,0,0
2415G01,0,0,0
2415G02,0,0,0
2415S01,0,0,0
2415S02,0,0,0
2416B02,0,0,0
2416B03,0,0,0
2416B04,0,0,0
2416B05,0,0,0
2416B06,0,0,0
2416B07,0,0,0
2416B08,0,0,0
2416C02,0,0,0
2416G01,10,10,10
2416G02,10,10,10
2417B01,0,0,0
2417B02,0,0,0
2417C01,0,0,0
2417C02,0,0,0
2417G01,10,10,10
2417G02,10,10,10
2418G01,10,10,10
2418G02,10,10,10
2418G03,0,0,0
2418G04,10,10,10
2418S01,0,0,0
2418S02,0,0,0
2420B01,0,0,0
2420B02,0,0,0
2420C01,0,0,0
2420C02,0,0,0
2420G01,10,10,10
2420G02,10,10,10
2421B01,0,0,0
2421B02,0,0,0
2422G01,10,10,10
2422G0101,1,1,1
2426G01,9,9,9
2426G02,10,10,10
2426G03,0,0,0
2426G04,0,0,0
2427C02,0,0,0
2427G02,0,0,0
2427M03,0,0,0
2427M04,0,0,0
2428M01,0,0,0
2428S02,0,0,0
2428S03,0,0,0
2428S04,0,0,0
2433G03,0,0,0
2433G04,10,10,10
2434G01,10,10,10
2434G02,10,10,10
2434M01,10,10,10
2434M02,0,0,0
2434M03,10,10,10
2434M04,0,0,0
2435G01,10,10,10
2435G02,6,6,6
2435G04,10,10,10
2435G05,10,10,10
2435G06,10,10,10
2435M01,10,10,10
2435M02,10,10,10
2435M03,5,5,5
2435M03RP,1,1,1
2435M04,0,0,0
2436C01,10,10,10
2436C02,1,1,1
2436G01,10,10,10
2436G02,10,10,10
2436G03,10,10,10
2436G04,10,10,10
2436G06,10,10,10
2436M01,7,7,7
2436M02,10,10,10
2436M03,10,10,10
2436M04,10,10,10
2436M05,4,4,4
2436M06,10,10,10
2436M07,10,10,10
2436M08,0,0,0
2437G02,10,10,10
2437G04,10,10,10
2437M01,10,10,10
2437M02,8,8,8
2437M03,10,10,10
2437M04,10,10,10
2438G01,10,10,10
2438G02,10,10,10
2438G04,10,10,10
2438M01,10,10,10
2438M02,10,10,10
2438M03,10,10,10
2438M04,10,10,10
2439G03,10,10,10
2439G04,0,0,0
2441C01,10,10,10
2441C02,0,0,0
2441C03,10,10,10
2441C04,10,10,10
2441G01,10,10,10
2441G02,10,10,10
2441G0201,5,5,5
2441G03,0,0,0
2441G04,10,10,10
2441M01,10,10,10
2441M02,3,3,3
2441M03,10,10,10
2441M04,10,10,10
2441M05,10,10,10
2441M06,3,3,3
2441M07,10,10,10
2441M08,10,10,10
2442S01,0,0,0
2442S02,0,0,0
2444G02,0,0,0
2444G0201,1,1,1
2445S01,0,0,0
2445S02,0,0,0
2450G01,10,10,10
2450G0101,10,10,10
2450G02,10,10,10
2450G0201,10,10,10
2452M01,0,0,0
2452M02,0,0,0
2501C01,10,10,10
2501C02,0,0,0
2501G01,0,0,0
2501M01,0,0,0
2501M02,0,0,0
2501M04,0,0,0
2502G01,10,10,10
2502G02,10,10,10
2503G01,10,10,10
2503G02,5,5,5
2601G0501,10,10,10
2601G0601,8,8,8
2601G0901,10,10,10
2601G1001,6,6,6
2602C02,0,0,0
2602G01,0,0,0
2602G02,0,0,0
2602M01,0,0,0
2602M02,0,0,0
2602M03,0,0,0
2602M04,0,0,0
2606M01RP,3,3,3
2606M02RP,1,1,1
2606M03,0,0,0
2606M07,0,0,0
2607M01,0,0,0
2607M04,3,3,3
2608M01,0,0,0
2608M02,0,0,0
2608M03,0,0,0
2608M04,0,0,0
2608M05,0,0,0
2608M06,0,0,0
2609M10,0,0,0
2612M01,0,0,0
2612M03,0,0,0
2612M04,0,0,0
2612M07,0,0,0
2616M03,0,0,0
2616M04,0,0,0
2616M05,0,0,0
2622M01,7,7,7
2622M02,10,10,10
2622M03,2,2,2
2622M04,10,10,10
2702M01,8,8,8
2702M02,2,2,2
2702M03,0,0,0
2702M04,0,0,0
2702M05,0,0,0
2702M07,0,0,0
2703G0101,7,7,7
2704M01,0,0,0
2704M02,0,0,0
2704M04,0,0,0
2705M01,0,0,0
2705M02,1,1,1
2705M03,0,0,0
2705M04,0,0,0
2706G03,10,10,10
2706G04,10,10,10
2706M01,5,5,5
2706M02,10,10,10
2706M03,0,0,0
2706M04,2,2,2
2706M05,6,6,6
2706M06,10,10,10
2706M07,5,5,5
2707C01,4,4,4
2707C02,5,5,5
2707C03,10,10,10
2707C04,10,10,10
2707G01,7,7,7
2707G02,4,4,4
2707M01,0,0,0
2707M02,10,10,10
2707M03,10,10,10
2707M04,7,7,7
2709G0101,9,9,9
2709G0301,1,1,1
2709G0401,6,6,6
2710M05,10,10,10
2710M06,9,9,9
2710M07,4,4,4
2710M08,2,2,2
2714M15,0,0,0
2714M16,0,0,0
2714M17,0,0,0
2714M18,0,0,0
2714M19,2,2,2
2714M21,5,5,5
2714M22,0,0,0
2720M01,0,0,0
2720M02,0,0,0
2720M03,0,0,0
2720M04,0,0,0
2721M01,3,3,3
2721M01RP,1,1,1
2721M02,0,0,0
2731M01,0,0,0
2731M02,0,0,0
2731M03,0,0,0
2731M07,4,4,4
2731M08,0,0,0
2733C01,10,10,10
2733C02,10,10,10
2733G01,7,7,7
2733G02,10,10,10
2733M01,0,0,0
2733M02,4,4,4
2733M03,10,10,10
2733M04,0,0,0
2735C01,0,0,0
2735C02,4,4,4
2735C04,8,8,8
2735G01,1,1,1
2735G03,9,9,9
2735G04,10,10,10
2735M01,0,0,0
2735M02,0,0,0
2735M03,9,9,9
2735M04,9,9,9
2735M06,7,7,7
2735M07,0,0,0
2735M08,10,10,10
2736M01,9,9,9
2736M03,4,4,4
2736M04,0,0,0
2736M07,0,0,0
2736M08,0,0,0
2737C01,10,10,10
2737C02,10,10,10
2737G0101,10,10,10
2737G0201,10,10,10
2737G03,1,1,1
2737G04,0,0,0
2737M01,10,10,10
2737M02,1,1,1
2737M03,8,8,8
2737M04,2,2,2
2737S01,10,10,10
2737S02,0,0,0
2738G01,6,6,6
2738G0101,5,5,5
2738G02,7,7,7
2738G0301,10,10,10
2738G0401,10,10,10
2738M03,0,0,0
2801G01,10,10,10
2801G02,10,10,10
2801G03,10,10,10
2801G04,0,0,0
2801G05,10,10,10
2801M02,0,0,0
2801M03,3,3,3
2801M04,0,0,0
2801M05,5,5,5
2802C01,0,0,0
2802C02,0,0,0
2802C03,10,10,10
2802C04,0,0,0
2802G02,10,10,10
2802G03,9,9,9
2802G04,10,10,10
2802M01,0,0,0
2802M03,6,6,6
2802M04,10,10,10
2802M05,8,8,8
2802M06,0,0,0
2802M07,5,5,5
2802M08,10,10,10
2804G01,10,10,10
2804G02,0,0,0
2804M01,0,0,0
2804M02,0,0,0
2805G02,6,6,6
2805G03,10,10,10
2805G04,10,10,10
2805M01,10,10,10
2805M02,10,10,10
2805M03,9,9,9
2805M04,3,3,3
2806C01,6,6,6
2806C02,4,4,4
2806C03,10,10,10
2806C04,10,10,10
2806G01,10,10,10
2806G02,10,10,10
2806G03,10,10,10
2806G04,10,10,10
2806M01,10,10,10
2806M02,10,10,10
2806M04,0,0,0
2806M05,10,10,10
2806M06,10,10,10
2806M07,10,10,10
2806M08,10,10,10
2807C01,7,7,7
2807C02,10,10,10
2807C03,10,10,10
2807C04,10,10,10
2807G01,10,10,10
2807G02,10,10,10
2807G11,10,10,10
2807G12,10,10,10
2807M01,10,10,10
2807M02,4,4,4
2807M03,3,3,3
2807M04,4,4,4
2807M05,10,10,10
2807M06,0,0,0
2807M07,10,10,10
2807M08,10,10,10
2807M09,0,0,0
2807M10,0,0,0
2808M01,10,10,10
2808M02,10,10,10
2808M03,10,10,10
2808M05,0,0,0
2808M06,10,10,10
2809C01,10,10,10
2809C02,10,10,10
2809G01,0,0,0
2809G02,10,10,10
2809M02,0,0,0
2809M03,10,10,10
2809M04,0,0,0
2810M01,0,0,0
2810M02,0,0,0
2810M03,0,0,0
2811G01,10,10,10
2811G02,10,10,10
2811M01,10,10,10
2811M02,7,7,7
2811M03,1,1,1
2811M05,0,0,0
2811M06,0,0,0
2812C01,7,7,7
2812C02,10,10,10
2812C03,0,0,0
2812C04,3,3,3
2812G01,10,10,10
2812G02,10,10,10
2812G03,10,10,10
2812G04,10,10,10
2812M01,0,0,0
2812M02,10,10,10
2812M03,9,9,9
2812M04,0,0,0
2812M07,10,10,10
2812M08,7,7,7
2812M09,0,0,0
2812M10,2,2,2
2813C01,1,1,1
2813C02,7,7,7
2813G01,10,10,10
2813G02,10,10,10
2813G03,10,10,10
2813G04,10,10,10
2813M01,10,10,10
2813M02,10,10,10
2813M03,0,0,0
2813M04,7,7,7
2814M01,0,0,0
2814M02,0,0,0
2815C01,7,7,7
2815C02,0,0,0
2815C03,7,7,7
2815C04,7,7,7
2815G01,10,10,10
2815G02,10,10,10
2815G03,10,10,10
2815G04,10,10,10
2815M01,8,8,8
2815M02,10,10,10
2815M03,10,10,10
2815M03RP,1,1,1
2815M04,9,9,9
2815M05,1,1,1
2815M06,0,0,0
2818G01,4,4,4
2818G02,10,10,10
2818G0201,3,3,3
2818G03,10,10,10
2818G04,0,0,0
2818G06,10,10,10
2819G0101,3,3,3
2819M05,4,4,4
2819M07,6,6,6
2819M08,2,2,2
2820C02,4,4,4
2820C03,0,0,0
2820C04,0,0,0
2820G01,6,6,6
2820G02,10,10,10
2820M01,10,10,10
2820M02,9,9,9
2820M04,10,10,10
2820M05,0,0,0
2820M06,0,0,0
2821C01,0,0,0
2821C02,0,0,0
2821C03,0,0,0
2821C04,0,0,0
2821G01,10,10,10
2821G02,10,10,10
2821G03,0,0,0
2821G05,0,0,0
2821G06,4,4,4
2821G07,10,10,10
2821G08,2,2,2
2821M01,0,0,0
2821M02,3,3,3
2821M03,0,0,0
2821M04,4,4,4
2822C01,0,0,0
2822C02,0,0,0
2822C03,0,0,0
2822C04,0,0,0
2822M01,10,10,10
2822M02,10,10,10
2822M03,0,0,0
2822M04,0,0,0
2822M07,0,0,0
2822M08,0,0,0
2823G01,0,0,0
2823G0101,10,10,10
2823G02,10,10,10
2824C01,10,10,10
2824C02,10,10,10
2824G01,10,10,10
2824G02,10,10,10
2824G03,0,0,0
2824G04,10,10,10
2824M02,0,0,0
2824M05,10,10,10
2824M06,4,4,4
2825C01,5,5,5
2825C02,10,10,10
2825G01,10,10,10
2825M01,8,8,8
2825M02,9,9,9
2825M04,0,0,0
2827G01,10,10,10
2829C01,0,0,0
2829C04,0,0,0
2829G01,0,0,0
